transaction_id,customer_id,date,age,category,quantity,unit_price,discount,cost,marketing_spend,customer_satisfaction,region,delivery_time,inventory,returned,tenure_months,purchase_frequency,total_purchases,average_order_value,sales,profit,churn,segment
TX-11586,CUST-1151,2025-12-15,53,Furniture,1,858.98,0.0,431.25,1752.4,3.6,East,2,400,0,29,3,31,890.6,858.98,392.44,1,At-Risk Customer
TX-11587,CUST-1420,2026-01-24,34,Electronics,2,561.45,0.0,362.82,3680.94,5.0,South,3,314,0,44,8,106,1194.42,1122.9,328.55,0,High Value Customer
TX-11588,CUST-1273,2026-01-07,49,Fitness,1,405.71,10.0,228.95,6872.53,3.3,South,4,372,0,21,2,15,411.91,365.14,15.1,1,At-Risk Customer
TX-11589,CUST-1615,2025-12-12,27,Grocery,6,6.65,0.0,5.72,7942.55,4.4,South,1,398,0,7,3,12,61.73,39.9,-118.06,0,Regular Customer
TX-11590,CUST-1196,2025-08-28,31,Furniture,2,865.15,5.0,596.54,2512.05,4.8,East,3,280,0,25,6,47,1694.38,1643.78,399.52,0,High Value Customer
TX-11591,CUST-1573,2026-03-25,22,Grocery,4,40.8,0.0,35.88,5102.05,3.1,North,2,263,0,16,4,26,241.79,163.2,-65.85,1,At-Risk Customer
TX-11592,CUST-1279,2025-10-22,43,Electronics,3,474.75,20.0,340.3,6007.3,3.4,East,3,15,0,29,5,45,1169.27,1139.4,14.89,1,At-Risk Customer
TX-11593,CUST-1284,2026-07-17,32,Home & Kitchen,1,128.16,15.0,51.64,7693.17,4.6,South,1,155,0,10,4,17,136.6,108.94,-62.6,0,Regular Customer
TX-11594,CUST-1043,2026-04-19,31,Electronics,2,1772.22,10.0,1258.51,1221.5,3.0,North,3,18,0,19,3,17,3232.03,3190.0,641.15,1,At-Risk Customer
TX-11595,CUST-1085,2026-01-21,35,Home & Kitchen,3,263.7,10.0,151.9,1352.78,4.6,East,3,238,0,1,3,1,743.73,711.99,222.5,0,Regular Customer
TX-11596,CUST-1416,2026-02-16,34,Fitness,1,385.8,20.0,223.23,2969.35,3.6,North,3,133,0,29,4,37,378.96,308.64,27.37,1,At-Risk Customer
TX-11597,CUST-1741,2025-10-24,34,Furniture,1,779.48,5.0,442.16,4387.15,5.0,North,3,280,0,17,5,32,817.98,740.51,219.04,0,Regular Customer
TX-11598,CUST-1512,2025-10-14,24,Home & Kitchen,3,278.52,5.0,166.92,4827.4,3.9,East,3,419,0,7,2,12,842.25,793.78,207.11,1,At-Risk Customer
TX-11599,CUST-1092,2025-12-13,47,Home & Kitchen,1,384.71,10.0,175.91,1963.65,3.2,North,2,276,0,23,3,28,379.27,346.24,131.87,1,At-Risk Customer
TX-11600,CUST-1320,2026-01-29,34,Home & Kitchen,2,68.45,0.0,40.49,6671.47,2.3,West,4,356,0,1,10,6,209.47,136.9,-62.15,1,At-Risk Customer
TX-11601,CUST-1761,2025-12-12,27,Grocery,4,65.27,0.0,53.17,7682.86,2.8,South,5,235,0,38,5,59,319.58,261.08,-89.34,1,At-Risk Customer
TX-11602,CUST-1179,2025-12-01,22,Clothing,2,157.59,10.0,83.1,5119.51,4.2,West,5,186,0,1,5,10,329.05,283.66,18.17,0,Regular Customer
TX-11603,CUST-1603,2025-09-11,38,Grocery,15,34.9,0.0,26.09,2951.84,4.6,East,3,262,0,25,6,49,579.62,523.5,74.37,0,High Value Customer
TX-11604,CUST-1115,2026-01-23,40,Home & Kitchen,2,126.84,10.0,50.89,4082.38,4.2,West,3,249,0,11,4,15,304.28,228.31,51.8,0,Regular Customer
TX-11605,CUST-1252,2026-01-03,39,Furniture,1,1190.76,25.0,680.15,5064.7,4.1,East,4,64,0,7,2,10,965.91,893.07,118.95,0,Regular Customer
TX-11606,CUST-1376,2026-01-18,30,Electronics,5,419.63,0.0,293.78,1247.16,3.9,North,6,219,0,1,7,9,2124.84,2098.15,583.54,1,At-Risk Customer
TX-11607,CUST-1678,2025-09-10,32,Fitness,1,206.4,10.0,99.07,6694.77,2.7,South,1,227,0,4,2,10,240.94,185.76,-18.23,1,At-Risk Customer
TX-11608,CUST-1393,2026-01-19,52,Fitness,1,132.22,20.0,66.29,4799.94,3.5,East,1,181,0,6,4,9,148.8,105.78,-37.01,1,At-Risk Customer
TX-11609,CUST-1701,2025-10-15,55,Home & Kitchen,2,188.35,0.0,81.32,3931.99,4.0,South,3,367,0,15,3,13,409.77,376.7,141.58,0,Regular Customer
TX-11610,CUST-1397,2025-08-18,40,Grocery,6,67.01,15.0,48.21,5737.95,4.0,East,3,251,0,38,4,52,419.67,341.75,-47.08,0,High Value Customer
TX-11611,CUST-1774,2025-12-12,30,Clothing,1,197.72,5.0,85.4,4767.12,3.5,South,4,402,0,18,2,15,221.32,187.83,12.93,1,At-Risk Customer
TX-11612,CUST-1164,2026-03-26,23,Fitness,2,97.51,0.0,54.08,7383.32,4.3,East,2,356,0,16,7,33,231.46,195.02,-32.89,0,Regular Customer
TX-11613,CUST-1785,2026-07-09,35,Grocery,6,26.86,15.0,21.3,5826.18,2.8,North,3,392,0,17,4,23,175.84,136.99,-91.71,1,At-Risk Customer
TX-11614,CUST-1082,2026-04-22,36,Grocery,4,47.2,5.0,38.95,3259.54,3.5,West,2,69,0,17,2,14,247.89,179.36,-34.33,1,At-Risk Customer
TX-11615,CUST-1340,2026-03-18,38,Electronics,2,595.39,5.0,373.12,4685.36,5.0,South,7,142,0,19,7,45,1164.62,1131.24,283.22,0,High Value Customer
TX-11616,CUST-1518,2025-09-16,50,Clothing,2,73.63,5.0,30.36,3959.91,4.0,West,3,292,0,34,6,66,211.54,139.9,6.28,0,Loyal Customer
TX-11617,CUST-1560,2026-01-28,36,Grocery,6,72.76,0.0,52.8,5341.71,5.0,North,2,176,0,27,1,13,462.16,436.56,30.63,0,Regular Customer
TX-11618,CUST-1656,2026-07-08,26,Furniture,1,744.0,10.0,435.11,7865.39,3.8,West,4,445,0,34,2,23,711.75,669.6,98.51,1,At-Risk Customer
TX-11619,CUST-1139,2025-08-15,44,Grocery,10,41.34,0.0,35.63,7590.22,3.8,South,5,170,0,16,3,14,472.66,413.4,-79.25,1,At-Risk Customer
TX-11620,CUST-1321,2026-06-04,22,Electronics,3,1865.82,10.0,1331.95,2744.9,4.7,North,1,102,0,27,4,37,5101.16,5037.71,996.19,0,High Value Customer
TX-11621,CUST-1528,2026-08-14,56,Fitness,1,245.75,0.0,131.51,3235.53,5.0,South,2,429,0,25,2,16,295.8,245.75,56.71,0,Regular Customer
TX-11622,CUST-1702,2026-03-12,29,Clothing,2,240.22,5.0,92.45,3616.89,4.1,West,5,375,0,34,4,45,510.49,456.42,194.76,0,High Value Customer
TX-11623,CUST-1752,2025-10-21,31,Clothing,1,149.85,0.0,65.37,7129.18,4.2,South,4,389,0,42,4,52,218.82,149.85,-40.46,0,Regular Customer
TX-11624,CUST-1335,2026-01-05,43,Furniture,1,523.05,15.0,331.28,7790.81,3.4,North,3,112,0,7,6,16,516.87,444.59,-17.05,1,At-Risk Customer
TX-11625,CUST-1186,2026-03-03,40,Grocery,6,58.6,0.0,41.87,4683.36,4.1,South,5,387,1,3,4,9,416.53,351.6,-57.5,1,At-Risk Customer
TX-11626,CUST-1023,2026-05-26,34,Fitness,1,364.98,10.0,219.08,6229.3,3.7,South,2,119,0,16,6,35,359.32,328.48,6.96,1,At-Risk Customer
TX-11627,CUST-1473,2025-11-23,25,Clothing,6,150.31,0.0,54.0,2594.55,3.1,South,3,150,1,14,5,25,946.42,901.86,-48.5,1,At-Risk Customer
TX-11628,CUST-1632,2026-03-21,42,Home & Kitchen,2,209.45,0.0,94.26,5250.16,3.1,East,1,233,0,11,3,18,445.38,418.9,147.13,1,At-Risk Customer
TX-11629,CUST-1376,2025-11-09,43,Home & Kitchen,1,191.41,5.0,99.86,4738.72,2.8,North,2,302,1,3,4,10,246.62,181.84,-44.0,1,At-Risk Customer
TX-11630,CUST-1538,2026-03-24,45,Grocery,4,28.72,20.0,22.43,2256.18,3.0,West,1,361,1,32,2,25,157.92,91.9,-39.5,1,At-Risk Customer
TX-11631,CUST-1730,2025-11-26,41,Furniture,2,597.26,20.0,298.82,3014.65,4.7,East,3,183,0,21,6,45,1012.52,955.62,299.26,0,High Value Customer
TX-11632,CUST-1506,2026-02-25,33,Furniture,4,231.85,0.0,146.4,3695.91,4.4,West,1,79,0,22,8,58,977.82,927.4,281.86,0,High Value Customer
TX-11633,CUST-1614,2025-12-02,30,Clothing,3,142.87,20.0,61.39,6806.34,5.0,South,3,185,0,25,4,30,364.4,342.89,43.12,0,Regular Customer
TX-11634,CUST-1418,2025-10-27,53,Electronics,4,1965.57,30.0,1452.44,6087.02,4.7,East,4,63,0,29,5,48,5551.22,5503.6,-415.47,0,High Value Customer
TX-11635,CUST-1241,2026-06-26,40,Grocery,4,9.37,5.0,6.85,6788.45,4.5,South,3,20,0,3,4,4,104.97,35.61,-107.12,0,Regular Customer
TX-11636,CUST-1700,2026-07-11,43,Grocery,2,42.99,25.0,31.23,1442.68,3.2,North,4,244,1,35,6,68,86.43,64.48,-53.0,1,At-Risk Customer
TX-11637,CUST-1136,2026-01-26,23,Fitness,2,181.59,5.0,107.89,6425.58,4.7,West,5,218,0,17,4,23,402.19,345.02,10.36,0,Regular Customer
TX-11638,CUST-1730,2026-02-26,43,Fitness,1,497.46,0.0,226.71,4947.2,5.0,West,4,334,0,22,5,40,544.23,497.46,178.54,0,High Value Customer
TX-11639,CUST-1262,2025-09-20,33,Electronics,3,263.46,10.0,181.95,5057.94,3.4,North,3,401,1,19,2,13,789.64,711.34,-48.5,1,At-Risk Customer
TX-11640,CUST-1240,2026-04-12,44,Clothing,3,177.96,5.0,93.32,6662.9,2.5,North,3,427,1,10,5,23,550.81,507.19,-48.5,1,At-Risk Customer
TX-11641,CUST-1516,2026-06-27,54,Grocery,4,49.35,10.0,43.08,6599.96,3.8,East,2,31,0,1,5,3,198.17,177.66,-102.66,1,At-Risk Customer
TX-11642,CUST-1687,2026-02-19,29,Furniture,1,1050.44,0.0,694.78,6152.1,4.2,North,5,316,0,1,2,3,1118.8,1050.44,240.88,0,Regular Customer
TX-11643,CUST-1266,2025-11-08,23,Home & Kitchen,1,214.19,5.0,94.16,3121.69,4.0,West,3,114,0,28,6,50,250.16,203.48,49.0,0,Loyal Customer
TX-11644,CUST-1479,2025-10-20,44,Electronics,1,1909.93,5.0,1260.78,7243.42,2.4,East,2,215,0,8,6,19,1865.01,1814.43,436.0,1,At-Risk Customer
TX-11645,CUST-1443,2025-10-25,35,Clothing,4,201.22,10.0,103.71,7002.1,3.0,North,7,28,0,22,2,15,781.83,724.39,173.02,1,At-Risk Customer
TX-11646,CUST-1130,2026-04-26,31,Clothing,3,90.94,5.0,32.41,1431.79,3.8,East,4,312,0,25,2,20,335.49,259.18,122.47,1,At-Risk Customer
TX-11647,CUST-1289,2025-12-26,26,Home & Kitchen,3,119.93,25.0,50.02,7658.82,3.5,East,3,449,0,21,6,44,302.08,269.84,-8.6,1,At-Risk Customer
TX-11648,CUST-1446,2025-11-06,35,Clothing,1,117.69,10.0,49.64,4918.59,4.2,West,2,440,0,15,1,12,147.36,105.92,-26.5,0,Regular Customer
TX-11649,CUST-1154,2026-05-25,35,Fitness,1,508.28,5.0,247.06,3279.52,3.6,West,4,257,1,21,6,44,517.64,482.87,-53.0,1,At-Risk Customer
TX-11650,CUST-1152,2025-09-10,30,Furniture,1,526.95,5.0,348.76,1417.56,4.7,South,2,85,1,19,5,35,529.42,500.6,-44.0,0,Loyal Customer
TX-11651,CUST-1266,2025-11-05,32,Fitness,2,204.66,15.0,121.02,1879.0,4.4,West,2,202,0,15,2,10,395.13,347.92,68.7,0,Regular Customer
TX-11652,CUST-1506,2025-09-03,30,Grocery,6,19.77,5.0,15.11,2371.53,5.0,East,1,122,0,1,2,9,183.98,112.69,-18.04,0,Regular Customer
TX-11653,CUST-1574,2026-04-19,48,Grocery,2,35.94,5.0,28.4,3260.09,4.6,West,2,163,0,46,2,30,117.05,68.29,-46.42,0,Regular Customer
TX-11654,CUST-1737,2025-10-28,36,Electronics,2,542.58,0.0,398.21,7172.11,3.0,East,1,135,1,31,5,47,1163.05,1085.16,-39.5,1,At-Risk Customer
TX-11655,CUST-1290,2025-11-14,43,Furniture,1,1062.17,0.0,552.51,828.72,3.3,East,3,395,0,1,3,4,1118.06,1062.17,483.73,1,At-Risk Customer
TX-11656,CUST-1679,2026-06-09,38,Furniture,3,869.01,0.0,493.3,4591.55,5.0,North,3,228,0,9,4,11,2675.97,2607.03,1044.76,0,Regular Customer
TX-11657,CUST-1584,2025-11-14,40,Grocery,2,20.68,0.0,15.49,773.69,4.7,North,3,363,0,33,4,40,114.3,41.36,-14.73,0,Regular Customer
TX-11658,CUST-1510,2026-07-26,39,Electronics,2,279.46,20.0,170.65,5980.96,4.2,East,2,117,1,21,1,8,483.17,447.14,-44.0,1,At-Risk Customer
TX-11659,CUST-1697,2026-07-28,42,Electronics,5,1537.35,0.0,1107.3,753.76,4.2,West,2,34,0,39,4,49,7763.14,7686.75,2129.94,0,High Value Customer
TX-11660,CUST-1108,2026-01-26,32,Furniture,3,933.44,0.0,504.32,2529.18,5.0,North,4,291,0,28,4,38,2851.3,2800.32,1231.42,0,High Value Customer
TX-11661,CUST-1724,2026-07-17,35,Grocery,4,37.48,0.0,29.27,6815.47,4.6,West,4,291,0,1,4,3,176.89,149.92,-87.39,0,Regular Customer
TX-11662,CUST-1275,2026-06-14,39,Fitness,3,581.07,15.0,271.05,7198.89,4.6,North,6,295,0,37,5,55,1529.07,1481.73,533.6,0,High Value Customer
TX-11663,CUST-1044,2026-07-15,27,Home & Kitchen,1,202.53,10.0,101.81,7694.28,4.0,West,3,120,0,24,4,30,223.23,182.28,-48.45,0,Regular Customer
TX-11664,CUST-1749,2026-06-01,37,Furniture,1,739.07,15.0,454.11,524.53,3.9,South,5,160,0,4,3,7,651.24,628.21,143.73,1,At-Risk Customer
TX-11665,CUST-1659,2026-01-05,22,Clothing,8,29.84,0.0,11.32,7512.73,3.9,North,2,110,0,23,1,13,281.71,238.72,26.47,0,Regular Customer
TX-11666,CUST-1560,2026-06-18,18,Grocery,4,54.81,20.0,45.95,7538.5,2.8,North,6,123,0,1,5,8,236.41,175.39,-148.49,1,At-Risk Customer
TX-11667,CUST-1182,2025-12-14,35,Grocery,4,17.67,0.0,12.5,5251.38,3.3,North,2,356,1,25,1,10,120.35,70.68,-44.0,1,At-Risk Customer
TX-11668,CUST-1213,2025-11-05,40,Grocery,6,59.37,0.0,44.2,2109.56,4.4,West,6,261,0,26,4,35,426.94,356.22,32.38,0,Regular Customer
TX-11669,CUST-1770,2026-07-14,42,Furniture,1,485.74,5.0,262.1,3044.44,5.0,North,1,104,0,20,4,25,509.95,461.45,149.19,0,Regular Customer
TX-11670,CUST-1442,2026-01-19,49,Fitness,3,48.11,10.0,30.12,6153.54,4.5,South,1,79,0,21,4,25,162.56,129.9,-57.27,0,Regular Customer
TX-11671,CUST-1098,2026-02-18,40,Home & Kitchen,3,262.92,10.0,154.5,3120.24,4.1,South,5,340,0,3,8,7,759.51,709.88,177.08,0,Regular Customer
TX-11672,CUST-1397,2026-04-14,38,Clothing,1,201.24,5.0,81.18,4308.31,5.0,West,2,176,0,1,4,2,268.59,191.18,36.37,0,Regular Customer
TX-11673,CUST-1432,2026-02-18,20,Home & Kitchen,1,81.36,30.0,34.14,4767.07,3.0,South,2,189,0,47,7,96,85.42,56.95,-57.69,1,At-Risk Customer
TX-11674,CUST-1436,2025-09-30,31,Electronics,4,845.63,0.0,566.32,6640.73,4.7,East,4,218,0,14,1,5,3421.61,3382.52,999.63,0,Regular Customer
TX-11675,CUST-1692,2025-12-06,25,Fitness,2,180.51,15.0,91.82,4023.37,5.0,South,2,20,0,41,7,86,350.72,306.87,53.88,0,High Value Customer
TX-11676,CUST-1539,2026-07-02,24,Fitness,3,151.99,10.0,94.9,6583.63,5.0,North,3,356,0,28,8,66,446.83,410.37,13.42,0,High Value Customer
TX-11677,CUST-1447,2025-09-23,25,Grocery,4,9.22,15.0,6.8,1255.28,5.0,East,3,157,0,37,2,25,52.65,31.35,-28.18,0,Regular Customer
TX-11678,CUST-1130,2026-07-30,33,Clothing,1,204.86,10.0,91.29,7555.16,3.9,South,2,182,0,21,7,47,264.35,184.37,-29.24,0,Loyal Customer
TX-11679,CUST-1302,2026-06-01,48,Electronics,2,689.51,10.0,432.59,532.54,2.3,North,4,203,0,3,9,16,1288.26,1241.12,349.95,1,At-Risk Customer
TX-11680,CUST-1525,2025-10-08,34,Home & Kitchen,1,361.7,10.0,152.35,3973.81,4.2,West,3,449,0,21,4,33,388.04,325.53,100.07,0,Regular Customer
TX-11681,CUST-1475,2026-07-18,48,Fitness,1,409.4,0.0,246.44,3216.23,4.8,East,4,440,0,29,4,40,440.48,409.4,96.72,0,High Value Customer
TX-11682,CUST-1599,2025-09-24,53,Home & Kitchen,2,345.83,5.0,168.65,7605.04,5.0,North,1,406,0,21,8,50,691.9,657.08,201.2,0,High Value Customer
TX-11683,CUST-1677,2026-04-07,18,Furniture,2,1020.44,10.0,510.84,5454.7,3.5,South,7,67,0,25,3,27,1891.28,1836.79,701.79,1,At-Risk Customer
TX-11684,CUST-1046,2025-09-25,35,Grocery,4,18.26,10.0,14.34,6559.6,4.5,East,1,400,0,26,6,46,93.19,65.74,-94.52,0,Loyal Customer
TX-11685,CUST-1741,2026-04-03,28,Fitness,2,219.88,15.0,126.24,3971.43,4.1,West,3,153,0,26,7,53,424.04,373.8,48.24,0,High Value Customer
TX-11686,CUST-1271,2026-02-04,45,Furniture,3,1032.93,0.0,538.09,3607.7,3.7,South,4,232,0,15,4,24,3168.5,3098.79,1412.4,1,At-Risk Customer
TX-11687,CUST-1764,2026-06-19,23,Clothing,1,79.4,10.0,34.03,6666.7,3.3,North,2,35,0,41,4,49,148.66,71.46,-71.57,1,At-Risk Customer
TX-11688,CUST-1018,2025-08-16,29,Grocery,4,46.97,20.0,34.02,1319.75,3.3,North,5,245,1,13,2,15,216.66,150.3,-57.5,1,At-Risk Customer
TX-11689,CUST-1671,2026-04-15,28,Grocery,4,73.6,0.0,56.92,2907.03,5.0,West,3,347,0,19,2,16,360.01,294.4,9.61,0,Regular Customer
TX-11690,CUST-1762,2026-06-18,25,Fitness,1,86.63,0.0,53.57,3192.77,4.7,West,1,172,0,8,1,6,130.56,86.63,-19.33,0,Regular Customer
TX-11691,CUST-1631,2026-02-14,36,Fitness,1,505.92,20.0,278.34,4148.2,4.2,West,5,191,0,1,6,9,448.37,404.74,41.67,0,Regular Customer
TX-11692,CUST-1089,2025-10-17,27,Furniture,1,314.85,10.0,195.52,7099.04,4.3,North,3,298,0,48,3,49,307.43,283.37,-32.14,0,Regular Customer
TX-11693,CUST-1016,2026-08-05,43,Furniture,2,163.05,0.0,101.22,1857.26,3.1,North,3,220,0,14,1,12,373.36,326.1,82.3,1,At-Risk Customer
TX-11694,CUST-1664,2025-10-27,43,Fitness,1,175.2,5.0,97.23,1805.32,5.0,South,3,211,0,18,3,18,235.01,166.44,28.63,0,Regular Customer
TX-11695,CUST-1641,2026-05-16,45,Furniture,1,172.96,10.0,117.98,963.64,5.0,North,6,248,0,32,7,66,196.98,155.66,-3.77,0,Loyal Customer
TX-11696,CUST-1474,2025-10-28,25,Grocery,6,56.01,0.0,41.66,3409.04,3.9,West,4,270,1,27,9,76,400.93,336.06,-53.0,1,At-Risk Customer
TX-11697,CUST-1170,2025-10-31,35,Fitness,1,184.14,25.0,106.36,2142.34,3.9,West,5,351,0,28,7,63,182.05,138.1,-22.89,0,Loyal Customer
TX-11698,CUST-1482,2025-08-24,37,Grocery,6,24.14,10.0,17.14,5568.23,4.5,South,3,45,0,1,3,3,155.78,130.36,-69.51,0,Regular Customer
TX-11699,CUST-1583,2026-03-02,36,Electronics,5,2172.5,0.0,1436.02,805.21,4.3,East,3,344,1,13,8,30,10941.46,10862.5,-48.5,1,At-Risk Customer
TX-11700,CUST-1645,2026-08-14,40,Grocery,10,7.03,0.0,5.84,4842.27,4.2,West,3,125,0,36,2,24,98.54,70.3,-74.23,0,Regular Customer
TX-11701,CUST-1754,2026-06-06,45,Home & Kitchen,1,440.07,5.0,186.4,6771.64,3.0,East,1,274,1,15,6,32,487.9,418.07,-39.5,1,At-Risk Customer
TX-11702,CUST-1409,2026-04-19,36,Home & Kitchen,3,238.18,30.0,139.95,6964.51,3.9,West,6,87,0,24,5,39,548.76,500.18,-51.14,0,Loyal Customer
TX-11703,CUST-1062,2026-05-11,61,Electronics,1,1191.6,20.0,923.67,1252.48,3.8,West,5,447,0,33,2,19,989.61,953.28,-11.68,1,At-Risk Customer
TX-11704,CUST-1566,2025-09-15,46,Clothing,6,165.64,5.0,85.97,1165.04,2.1,West,3,177,0,37,3,36,1020.56,944.15,397.35,1,At-Risk Customer
TX-11705,CUST-1119,2026-04-24,37,Home & Kitchen,1,50.86,15.0,28.98,1770.23,4.2,East,1,147,0,14,3,16,67.66,43.23,-16.8,0,Regular Customer
TX-11706,CUST-1446,2025-08-24,24,Furniture,3,457.99,0.0,252.68,6563.36,4.2,East,3,220,0,37,4,44,1403.25,1373.97,503.98,0,High Value Customer
TX-11707,CUST-1480,2026-02-06,41,Grocery,10,69.54,5.0,59.32,7179.63,4.2,South,3,275,0,28,5,44,683.04,660.63,-53.76,0,High Value Customer
TX-11708,CUST-1601,2026-07-30,30,Clothing,2,65.42,10.0,23.99,6136.78,3.3,West,2,443,0,1,8,3,138.44,117.76,-31.28,1,At-Risk Customer
TX-11709,CUST-1300,2026-08-13,27,Grocery,2,9.49,10.0,7.48,3837.84,5.0,West,3,142,0,5,3,8,74.11,17.08,-68.95,0,Regular Customer
TX-11710,CUST-1689,2026-07-14,59,Fitness,3,167.41,20.0,93.53,939.96,4.7,East,3,16,0,6,3,7,451.2,401.78,93.59,0,Regular Customer
TX-11711,CUST-1165,2026-06-28,35,Furniture,4,695.8,30.0,432.19,4451.97,3.9,East,6,381,0,24,5,40,1972.34,1948.24,125.7,0,Loyal Customer
TX-11712,CUST-1088,2026-07-21,56,Grocery,4,22.56,5.0,19.58,2859.5,3.4,South,2,218,0,19,4,26,148.07,85.73,-44.48,1,At-Risk Customer
TX-11713,CUST-1160,2026-06-20,26,Grocery,2,47.03,15.0,34.35,2498.94,4.5,North,5,296,0,10,8,31,104.57,79.95,-48.73,0,Regular Customer
TX-11714,CUST-1505,2026-01-16,27,Furniture,1,726.89,25.0,438.93,2601.12,3.7,South,2,420,0,14,3,16,607.81,545.17,58.22,1,At-Risk Customer
TX-11715,CUST-1018,2026-02-13,38,Clothing,6,26.6,10.0,10.72,7862.35,4.5,East,2,135,0,10,5,16,206.15,143.64,-47.62,0,Regular Customer
TX-11716,CUST-1178,2026-04-28,60,Electronics,2,1138.03,20.0,865.2,4329.32,2.8,North,2,116,0,3,6,9,1847.24,1820.85,16.51,1,At-Risk Customer
TX-11717,CUST-1116,2026-06-26,30,Furniture,1,898.95,0.0,481.65,3327.42,4.6,North,3,71,0,18,8,50,966.32,898.95,353.89,0,High Value Customer
TX-11718,CUST-1498,2025-12-24,24,Clothing,4,51.85,30.0,19.86,3177.3,3.9,East,2,243,0,11,9,32,203.32,145.18,9.08,0,Regular Customer
TX-11719,CUST-1788,2026-05-26,50,Clothing,1,209.25,5.0,98.29,2216.12,4.3,South,5,436,0,1,5,5,225.88,198.79,44.76,0,Regular Customer
TX-11720,CUST-1527,2026-06-19,42,Fitness,2,343.81,15.0,201.93,1048.39,4.2,North,4,55,0,26,2,17,658.19,584.48,146.89,0,Regular Customer
TX-11721,CUST-1448,2026-04-05,32,Electronics,2,480.17,20.0,341.81,4191.45,4.7,North,4,278,0,27,4,35,814.64,768.27,3.78,0,Regular Customer
TX-11722,CUST-1624,2025-10-05,25,Home & Kitchen,2,248.23,10.0,145.8,1721.08,3.0,North,3,348,0,5,4,8,501.55,446.81,115.9,1,At-Risk Customer
TX-11723,CUST-1171,2026-07-02,52,Electronics,2,460.51,0.0,333.99,2528.9,2.2,South,2,30,0,48,5,74,959.59,921.02,206.11,1,At-Risk Customer
TX-11724,CUST-1160,2026-01-10,32,Fitness,2,505.99,20.0,302.26,6355.75,2.9,West,2,68,0,8,3,8,866.58,809.58,100.73,1,At-Risk Customer
TX-11725,CUST-1510,2025-10-03,31,Furniture,2,372.48,5.0,190.01,4571.62,2.7,East,6,133,0,16,3,20,737.78,707.71,232.12,1,At-Risk Customer
TX-11726,CUST-1141,2025-10-15,40,Furniture,4,432.61,0.0,259.67,1996.42,5.0,West,6,386,0,10,8,30,1777.95,1730.44,634.81,0,Regular Customer
TX-11727,CUST-1787,2025-08-17,36,Furniture,1,945.36,15.0,474.02,6371.2,4.3,West,3,237,0,6,3,7,849.51,803.56,220.47,0,Regular Customer
TX-11728,CUST-1517,2025-11-09,52,Electronics,2,1733.72,0.0,1263.65,4506.02,4.6,East,3,73,0,21,4,33,3545.51,3467.44,859.05,0,Regular Customer
TX-11729,CUST-1772,2026-03-14,35,Clothing,4,194.81,15.0,94.26,1649.24,4.7,South,2,294,0,9,7,27,729.78,662.35,251.58,0,Regular Customer
TX-11730,CUST-1771,2026-05-12,29,Grocery,6,52.77,5.0,44.87,1425.15,4.0,South,3,35,0,25,3,22,339.95,300.79,-3.31,0,Regular Customer
TX-11731,CUST-1439,2026-03-13,23,Grocery,6,71.29,10.0,52.32,5029.59,4.3,West,4,214,0,15,5,29,457.82,384.97,-22.4,0,Regular Customer
TX-11732,CUST-1528,2026-07-29,53,Clothing,2,74.11,0.0,29.3,1059.6,5.0,North,3,272,0,10,4,20,210.1,148.22,60.23,0,Regular Customer
TX-11733,CUST-1788,2025-08-19,41,Fitness,1,550.89,5.0,263.24,2336.09,4.8,North,4,416,0,1,5,2,588.55,523.35,207.06,0,Regular Customer
TX-11734,CUST-1322,2026-03-07,40,Furniture,2,675.43,15.0,433.32,6762.35,3.4,West,3,377,1,33,5,48,1173.41,1148.23,-48.5,1,At-Risk Customer
TX-11735,CUST-1777,2025-09-01,48,Fitness,3,50.64,5.0,32.3,6250.93,4.2,South,3,318,0,14,3,18,176.47,144.32,-59.84,0,Regular Customer
TX-11736,CUST-1059,2026-07-03,50,Fitness,1,338.25,10.0,192.67,4816.73,4.5,East,2,48,0,25,1,9,337.89,304.43,30.5,0,Regular Customer
TX-11737,CUST-1697,2026-08-07,38,Home & Kitchen,2,239.15,15.0,133.75,2805.2,3.8,East,4,353,0,2,2,5,464.07,406.56,78.98,1,At-Risk Customer
TX-11738,CUST-1321,2026-02-06,30,Electronics,4,1360.42,15.0,940.48,7878.58,2.4,East,2,109,0,19,1,12,4686.67,4625.43,736.33,1,At-Risk Customer
TX-11739,CUST-1625,2025-10-28,56,Fitness,1,520.8,10.0,311.84,6684.93,4.2,West,4,132,0,20,4,26,548.45,468.72,38.61,0,Regular Customer
TX-11740,CUST-1210,2026-05-19,51,Home & Kitchen,2,362.43,15.0,214.17,7620.32,3.5,West,1,76,0,28,6,54,664.39,616.13,68.99,1,At-Risk Customer
TX-11741,CUST-1800,2026-07-12,33,Grocery,6,52.17,10.0,36.63,5865.46,4.5,South,4,315,0,10,3,17,341.41,281.72,-44.04,0,Regular Customer
TX-11742,CUST-1086,2025-09-01,18,Home & Kitchen,2,156.1,10.0,92.02,7619.42,4.0,East,4,425,0,21,7,50,325.39,280.98,-35.35,0,Loyal Customer
TX-11743,CUST-1736,2025-10-17,40,Home & Kitchen,2,73.41,25.0,37.8,1632.35,3.6,East,1,260,0,38,1,18,144.14,110.11,5.53,1,At-Risk Customer
TX-11744,CUST-1523,2026-05-23,57,Clothing,1,127.85,5.0,45.83,3160.41,3.8,East,3,58,0,10,4,17,176.54,121.46,14.72,1,At-Risk Customer
